,p,Time_E,Search_Space_E,Path_Length_E,Time_M,Search_Space_M,Path_Length_M,Time_C,Search_Space_C,Path_Length_C,,Add,,Add,,Add,,Add
0,0.03,0.2319248,9888,201,0.1581159,9551,201,0.3406344,9887,201,,,,,,,,
0,0.03,0.2324789,9896,201,0.1637388,9896,201,0.2886168,9896,201,,,,,,,,
0,0.03,0.2177136,9892,201,0.1455559,9698,201,0.252311,9891,201,,,,,,,,
0,0.03,0.2954412,9891,201,0.1534386,9787,201,0.2592205,9891,201,,,,,,,,
0,0.04,0.2015999,9779,201,0.1387522,9407,201,0.2582206,9779,201,,,,,,,,
0,0.04,0.1930721,9760,201,0.1388463,9276,201,0.2561409,9751,201,,,,,,,,
0,0.04,0.2063929,9786,201,0.1413485,9692,201,0.2412428,9784,201,,,,,,,,
0,0.04,0.1959416,9786,201,0.1467059,9632,201,0.2359144,9783,201,,,,,,,,
0,0.04,0.2087735,9786,201,0.1378375,9632,201,0.2711356,9786,201,,,,,,,,
0,0.04,0.2091605,9770,201,0.1355892,9289,201,0.363024,9764,201,,,,,,,,
0,0.04,0.2459796,9781,201,0.2370969,9541,201,0.2427535,9778,201,,,,,,,,
0,0.04,0.2136183,9784,201,0.1634574,9574,201,0.2753505,9784,201,,,,,,,,
0,0.04,0.2248092,9789,201,0.1829629,9720,201,0.2897352,9788,201,,,,,,,,
0,0.04,0.2272736,9778,201,0.2280029,9346,201,0.2553496,9776,201,,,,,,,,
0,0.04,0.2190155,9777,201,0.157164,9448,201,0.2383214,9768,201,,,,,,,,
0,0.04,0.1979293,9781,201,0.1372285,9468,201,0.2355353,9780,201,,,,,,,,
0,0.04,0.2362184,9788,201,0.1630822,9677,201,0.2377461,9788,201,,,,,,,,
0,0.04,0.2285633,9781,201,0.1450786,9552,201,0.2756982,9777,201,,,,,,,,
0,0.04,0.2063224,9791,201,0.1619757,9666,201,0.2477856,9788,201,,,,,,,,
0,0.04,0.234337,9782,201,0.1503628,9539,201,0.2860783,9781,201,,,,,,,,
0,0.04,0.2200938,9779,201,0.1773582,9419,201,0.2613687,9773,201,,,,,,,,
0,0.04,0.2008066,9779,201,0.1349286,9560,201,0.2722265,9779,201,,,,,,,,
0,0.04,0.2137031,9787,201,0.1527397,9643,201,0.2458258,9786,201,,,,,,,,
0,0.04,0.2116261,9784,201,0.1406515,9701,201,0.2436801,9784,201,,,,,,,,
0,0.04,0.1956259,9789,201,0.1353683,9577,201,0.235035,9785,201,,,,,,,,
0,0.04,0.1993318,9769,201,0.12957,9230,201,0.2401405,9759,201,,,,,,,,
0,0.04,0.1996904,9781,201,0.1674034,9562,201,0.2359869,9770,201,,,,,,,,
0,0.04,0.1962983,9786,201,0.1373571,9687,201,0.237065,9785,201,,,,,,,,
0,0.04,0.1948077,9778,201,0.1339215,9476,201,0.2332123,9778,201,,,,,,,,
0,0.04,0.1949357,9789,201,0.160901,9703,201,0.2342045,9769,201,,,,,,,,
0,0.04,0.2283008,9776,201,0.1325562,9391,201,0.2392602,9773,201,,,,,,,,
0,0.04,0.2004056,9778,201,0.1363169,9485,201,0.2364661,9777,201,,,,,,,,
0,0.04,0.1959257,9788,201,0.1389859,9697,201,0.2336206,9788,201,,,,,,,,
0,0.04,0.1962523,9774,201,0.1346709,9456,201,0.2357588,9770,201,,,,,,,,
0,0.04,0.1970702,9772,201,0.1293657,9438,201,0.2856572,9772,201,,,,,,,,
0,0.04,0.210877,9786,201,0.1454172,9675,201,0.257684,9785,201,,,,,,,,
0,0.04,0.1919377,9787,201,0.1379826,9699,201,0.2459963,9787,201,,,,,,,,
0,0.04,0.2201628,9784,201,0.1351887,9576,201,0.2591534,9783,201,,,,,,,,
0,0.04,0.2033608,9781,201,0.1548262,9590,201,0.2633942,9776,201,,,,,,,,
0,0.04,0.1960771,9783,201,0.1509233,9645,201,0.2582697,9783,201,,,,,,,,
0,0.04,0.2224121,9779,201,0.133039,9408,201,0.2489789,9778,201,,,,,,,,
0,0.04,0.1935016,9787,201,0.1552533,9597,201,0.2557224,9785,201,,,,,,,,
0,0.04,0.197359,9782,201,0.1300596,9484,201,0.2650443,9781,201,,,,,,,,
0,0.04,0.1905278,9782,201,0.1374549,9580,201,0.2342421,9782,201,,,,,,,,
0,0.04,0.1960255,9783,201,0.1361048,9490,201,0.2346385,9771,201,,,,,,,,
0,0.04,0.1971358,9785,201,0.1392364,9571,201,0.2336791,9785,201,,,,,,,,
0,0.04,0.196648,9775,201,0.1581917,9202,201,0.2368125,9766,201,,,,,,,,
0,0.04,0.2120302,9788,201,0.1405707,9657,201,0.2636774,9788,201,,,,,,,,
0,0.04,0.2142898,9773,201,0.1481007,9418,201,0.2378567,9767,201,,,,,,,,
0,0.04,0.2263699,9780,201,0.1319912,9408,201,0.2455003,9776,201,,,,,,,,
0,0.04,0.2002669,9778,201,0.1329205,9525,201,0.2412324,9769,201,,,,,,,,
0,0.04,0.2145223,9770,201,0.132767,9316,201,0.2377459,9770,201,,,,,,,,
0,0.04,0.1949282,9776,201,0.1515944,9166,201,0.2420939,9752,201,,,,,,,,
0,0.04,0.2013034,9779,201,0.1594858,9518,201,0.2439891,9778,201,,,,,,,,
0,0.04,0.225073,9777,201,0.1459656,9360,201,0.2354171,9776,201,,,,,,,,
0,0.04,0.2089033,9782,201,0.1354589,9610,201,0.2608898,9782,201,,,,,,,,
0,0.04,0.1933401,9782,201,0.1348987,9515,201,0.2754255,9781,201,,,,,,,,
0,0.04,0.194041,9791,201,0.1854635,9712,201,0.2525439,9780,201,,,,,,,,
0,0.04,0.1912646,9759,201,0.1601179,9290,201,0.2710478,9751,201,,,,,,,,
0,0.04,0.2139796,9766,201,0.1414325,9322,201,0.2878381,9763,201,,,,,,,,
0,0.04,0.2588364,9790,201,0.161326,9730,201,0.2896509,9789,201,,,,,,,,
0,0.04,0.2528252,9786,201,0.157665,9512,201,0.2693057,9785,201,,,,,,,,
0,0.04,0.2121739,9788,201,0.1571385,9627,201,0.2346604,9784,201,,,,,,,,
0,0.04,0.208125,9784,201,0.1365708,9597,201,0.2733338,9781,201,,,,,,,,
0,0.04,0.203976,9789,201,0.1495481,9641,201,0.2576925,9788,201,,,,,,,,
0,0.04,0.244687,9786,201,0.1375424,9586,201,0.259699,9785,201,,,,,,,,
0,0.04,0.2146528,9781,201,0.1565975,9536,201,0.2380103,9776,201,,,,,,,,
0,0.04,0.2002367,9782,201,0.1340505,9514,201,0.2341737,9773,201,,,,,,,,
0,0.04,0.1995658,9782,201,0.1353195,9641,201,0.2459133,9782,201,,,,,,,,
0,0.04,0.192725,9777,201,0.1589388,9466,201,0.2330992,9776,201,,,,,,,,
0,0.04,0.2095886,9790,201,0.1401435,9736,201,0.2438116,9790,201,,,,,,,,
0,0.04,0.2075726,9787,201,0.1512633,9621,201,0.2486138,9787,201,,,,,,,,
0,0.04,0.2039986,9787,201,0.1600952,9641,201,0.2417428,9784,201,,,,,,,,
0,0.04,0.1974265,9784,201,0.149475,9662,201,0.242746,9783,201,,,,,,,,
0,0.04,0.2481468,9781,201,0.1357938,9470,201,0.2423469,9776,201,,,,,,,,
0,0.04,0.2203411,9774,201,0.1694367,9496,201,0.2655317,9767,201,,,,,,,,
0,0.04,0.2273773,9792,201,0.142268,9792,201,0.2372456,9792,201,,,,,,,,
0,0.04,0.194688,9785,201,0.1362908,9686,201,0.2316544,9785,201,,,,,,,,
0,0.04,0.1969755,9781,201,0.1400028,9521,201,0.263889,9780,201,,,,,,,,
0,0.04,0.2005968,9771,201,0.1416375,9299,201,0.26296,9765,201,,,,,,,,
0,0.04,0.2390039,9786,201,0.1500777,9751,201,0.2493348,9785,201,,,,,,,,
0,0.04,0.1991933,9785,201,0.1394833,9458,201,0.2981201,9784,201,,,,,,,,
0,0.04,0.2118747,9790,201,0.1453911,9764,201,0.2311383,9790,201,,,,,,,,
0,0.04,0.2094199,9763,201,0.1261179,9274,201,0.2380883,9761,201,,,,,,,,
0,0.04,0.2067645,9777,201,0.1507624,9537,201,0.2433537,9774,201,,,,,,,,
0,0.04,0.1971721,9791,201,0.1383206,9652,201,0.2400799,9790,201,,,,,,,,
0,0.04,0.1943817,9774,201,0.1346944,9227,201,0.2653256,9772,201,,,,,,,,
0,0.04,0.2428399,9779,201,0.1370635,9533,201,0.2697768,9778,201,,,,,,,,
0,0.04,0.2188961,9783,201,0.1614243,9666,201,0.3003067,9783,201,,,,,,,,
0,0.04,0.2415592,9786,201,0.1546087,9684,201,0.2460597,9786,201,,,,,,,,
0,0.04,0.2164629,9784,201,0.1366786,9551,201,0.2360749,9779,201,,,,,,,,
0,0.04,0.2046344,9790,201,0.142048,9743,201,0.2456292,9790,201,,,,,,,,
0,0.04,0.2324515,9790,201,0.1894012,9705,201,0.2849958,9789,201,,,,,,,,
0,0.04,0.2069484,9773,201,0.1359359,9440,201,0.254833,9767,201,,,,,,,,
0,0.04,0.2249522,9786,201,0.1482132,9740,201,0.2356651,9785,201,,,,,,,,
0,0.04,0.1969135,9776,201,0.1376109,9447,201,0.2399414,9775,201,,,,,,,,
0,0.04,0.2036395,9778,201,0.1905685,9441,201,0.2764152,9771,201,,,,,,,,
0,0.04,0.2036553,9781,201,0.1613885,9513,201,0.2695126,9774,201,,,,,,,,
0,0.04,0.2367092,9775,201,0.1578619,9310,201,0.2462888,9775,201,,,,,,,,
0,0.04,0.197875,9778,201,0.1366254,9565,201,0.2487068,9778,201,,,,,,,,
0,0.04,0.2011909,9778,201,0.148702,9417,201,0.2511267,9776,201,,,,,,,,
0,0.04,0.2056,9757,201,0.1315149,9352,201,0.2504914,9755,201,,,,,,,,
0,0.04,0.2057462,9778,201,0.1732565,9467,201,0.252406,9778,201,,,,,,,,
0,0.04,0.2218937,9772,201,0.1343154,9420,201,0.2398571,9771,201,,,,,,,,
0,0.05,0.2296088,9683,201,0.135063,9388,201,0.2601312,9682,201,,,,,,,,
0,0.05,0.2118275,9681,201,0.1389057,9449,201,0.2732309,9678,201,,,,,,,,
0,0.05,0.2467195,9677,201,0.1408617,9480,201,0.2648089,9659,201,,,,,,,,
0,0.05,0.2206168,9672,201,0.1355052,9336,201,0.2513819,9662,201,,,,,,,,
0,0.05,0.2037814,9685,201,0.2119405,9438,201,0.2576955,9668,201,,,,,,,,
0,0.05,0.1964203,9671,201,0.1345427,9443,201,0.2409383,9662,201,,,,,,,,
0,0.05,0.2264825,9676,201,0.1404445,9419,201,0.2627872,9675,201,,,,,,,,
0,0.05,0.2069342,9661,201,0.1346945,9144,201,0.2391076,9654,201,,,,,,,,
0,0.05,0.214678,9676,201,0.1734033,9366,201,0.2734914,9676,201,,,,,,,,
0,0.05,0.2086707,9673,201,0.1460744,9149,201,0.2688766,9669,201,,,,,,,,
0,0.05,0.21616,9671,201,0.1534302,9354,201,0.2470289,9671,201,,,,,,,,
0,0.05,0.2011353,9682,201,0.1619701,9452,201,0.2779536,9681,201,,,,,,,,
0,0.05,0.2076207,9671,201,0.132847,9381,201,0.2373586,9663,201,,,,,,,,
0,0.05,0.2149657,9683,201,0.1508243,9493,201,0.2830197,9679,201,,,,,,,,
0,0.05,0.2205505,9662,201,0.1655224,9177,201,0.24534,9662,201,,,,,,,,
0,0.05,0.2168978,9662,201,0.1285001,9179,201,0.2458629,9656,201,,,,,,,,
0,0.05,0.1953947,9659,201,0.1297994,9300,201,0.2365027,9644,201,,,,,,,,
0,0.05,0.1931237,9666,201,0.1305649,9420,201,0.2397337,9665,201,,,,,,,,
0,0.05,0.2290464,9667,201,0.1436576,9401,201,0.2348744,9667,201,,,,,,,,
0,0.05,0.2082455,9675,201,0.1747218,9416,201,0.2460962,9673,201,,,,,,,,
0,0.05,0.2117784,9675,201,0.1318468,9334,201,0.2340689,9656,201,,,,,,,,
0,0.05,0.2218354,9662,201,0.1625286,9228,201,0.2546422,9660,201,,,,,,,,
0,0.05,0.2601854,9679,201,0.1672262,9481,201,0.2532676,9678,201,,,,,,,,
0,0.05,0.2237752,9658,201,0.1435654,8978,201,0.2848243,9657,201,,,,,,,,
0,0.05,0.2148388,9665,201,0.1310118,9175,201,0.2363043,9659,201,,,,,,,,
0,0.05,0.2245576,9683,201,0.1606589,9525,201,0.2412429,9681,201,,,,,,,,
0,0.05,0.1942987,9662,201,0.1455856,9281,201,0.2284954,9637,201,,,,,,,,
0,0.05,0.2011351,9676,201,0.1346752,9354,201,0.2590236,9673,201,,,,,,,,
0,0.05,0.1967369,9666,201,0.1350119,9187,201,0.2656013,9665,201,,,,,,,,
0,0.05,0.2130927,9665,201,0.1513711,9115,201,0.2654849,9657,201,,,,,,,,
0,0.05,0.2098411,9676,201,0.1352527,9307,201,0.2440629,9675,201,,,,,,,,
0,0.05,0.1930154,9659,201,0.1271443,9221,201,0.2501587,9658,201,,,,,,,,
0,0.05,0.1978489,9672,201,0.1310244,9189,201,0.2298794,9672,201,,,,,,,,
0,0.05,0.2004158,9674,201,0.1305629,9369,201,0.2313063,9661,201,,,,,,,,
0,0.05,0.2366953,9674,201,0.1525759,9326,201,0.2312843,9669,201,,,,,,,,
0,0.05,0.2241307,9682,201,0.1373982,9299,201,0.3031411,9671,201,,,,,,,,
0,0.05,0.2090921,9655,201,0.126283,9106,201,0.2713147,9649,201,,,,,,,,
0,0.05,0.1980554,9675,201,0.132426,9402,201,0.251267,9663,201,,,,,,,,
0,0.05,0.1978121,9678,201,0.1384466,9509,201,0.2446344,9671,201,,,,,,,,
0,0.05,0.2023145,9667,201,0.1536243,9392,201,0.2326654,9666,201,,,,,,,,
0,0.05,0.2287824,9682,201,0.1325089,9419,201,0.2286271,9681,201,,,,,,,,
0,0.05,0.2045393,9686,201,0.1805208,9495,201,0.2540745,9684,201,,,,,,,,
0,0.05,0.2072097,9690,201,0.136305,9657,201,0.2785882,9690,201,,,,,,,,
0,0.05,0.1905751,9671,201,0.1396804,9394,201,0.277112,9670,201,,,,,,,,
0,0.05,0.2036709,9674,201,0.1552456,9181,201,0.2294844,9671,201,,,,,,,,
0,0.05,0.191791,9673,201,0.1593406,9085,201,0.2371649,9673,201,,,,,,,,
0,0.05,0.1912554,9683,201,0.1544352,9547,201,0.2440827,9682,201,,,,,,,,
0,0.05,0.1874002,9663,201,0.154837,9037,201,0.2821976,9660,201,,,,,,,,
0,0.05,0.2350753,9646,201,0.1381822,8832,201,0.2550421,9645,201,,,,,,,,
0,0.05,0.2028913,9683,201,0.138246,9551,201,0.2588573,9683,201,,,,,,,,
0,0.05,0.2093693,9680,201,0.1662826,9286,201,0.2555927,9672,201,,,,,,,,
0,0.05,0.1986557,9676,201,0.1441674,9467,201,0.2313042,9676,201,,,,,,,,
0,0.05,0.1945823,9684,201,0.1318909,9375,201,0.236021,9678,201,,,,,,,,
0,0.05,0.2317691,9672,201,0.1313779,9259,201,0.2418213,9671,201,,,,,,,,
0,0.05,0.204363,9673,201,0.1554429,9254,201,0.2453507,9642,201,,,,,,,,
0,0.05,0.1905857,9686,201,0.1415064,9483,201,0.2500809,9686,201,,,,,,,,
0,0.05,0.1913291,9662,201,0.1386475,9355,201,0.2620901,9660,201,,,,,,,,
0,0.05,0.2176413,9678,201,0.1388311,9463,201,0.2463302,9677,201,,,,,,,,
0,0.05,0.253342,9673,201,0.1804071,9443,201,0.2737184,9672,201,,,,,,,,
0,0.05,0.191553,9681,201,0.143819,9475,201,0.2360816,9680,201,,,,,,,,
0,0.05,0.206223,9676,201,0.1332722,9430,201,0.2427254,9676,201,,,,,,,,
0,0.05,0.2026208,9663,201,0.1461571,9338,201,0.2497529,9648,201,,,,,,,,
0,0.05,0.1906921,9672,201,0.1422545,9384,201,0.2250031,9671,201,,,,,,,,
0,0.05,0.1891548,9669,201,0.1471904,9037,201,0.2498295,9662,201,,,,,,,,
0,0.05,0.211747,9679,201,0.1371076,9410,201,0.2496541,9679,201,,,,,,,,
0,0.05,0.1982522,9665,201,0.1532181,9021,201,0.2324698,9663,201,,,,,,,,
0,0.05,0.2250897,9675,201,0.1406191,9502,201,0.2438791,9673,201,,,,,,,,
0,0.05,0.2661314,9667,201,0.167489,9338,201,0.2644753,9658,201,,,,,,,,
0,0.05,0.216149,9671,201,0.1542642,9303,201,0.261271,9664,201,,,,,,,,
0,0.05,0.1982082,9663,201,0.134244,9289,201,0.3127321,9658,201,,,,,,,,
0,0.05,0.2322374,9658,201,0.1531973,9088,201,0.2663322,9657,201,,,,,,,,
0,0.05,0.2383989,9662,201,0.1677607,9239,201,0.2397894,9652,201,,,,,,,,
0,0.05,0.195795,9670,201,0.1664006,9364,201,0.2618722,9669,201,,,,,,,,
0,0.05,0.2149492,9683,201,0.2582457,9548,201,0.289583,9680,201,,,,,,,,
0,0.05,0.2379049,9681,201,0.1529528,9507,201,0.2575991,9677,201,,,,,,,,
0,0.05,0.2256552,9667,201,0.1259166,9132,201,0.3018408,9659,201,,,,,,,,
0,0.05,0.2558018,9649,201,0.1777659,9178,201,0.2751844,9638,201,,,,,,,,
0,0.05,0.2138313,9675,201,0.1591082,9417,201,0.23835,9673,201,,,,,,,,
0,0.05,0.1948614,9668,201,0.1334042,9239,201,0.232388,9668,201,,,,,,,,
0,0.05,0.2098996,9680,201,0.1597685,9504,201,0.2350727,9675,201,,,,,,,,
0,0.05,0.2110049,9670,201,0.1355563,9365,201,0.2371769,9669,201,,,,,,,,
0,0.05,0.2116253,9686,201,0.1570568,9595,201,0.2646626,9686,201,,,,,,,,
0,0.05,0.2075342,9687,201,0.1409352,9612,201,0.2497413,9685,201,,,,,,,,
0,0.05,0.226308,9685,201,0.1410237,9557,201,0.2478321,9685,201,,,,,,,,
0,0.05,0.1872243,9679,201,0.1399359,9493,201,0.2313722,9678,201,,,,,,,,
0,0.05,0.2126643,9671,201,0.1434045,9176,201,0.239443,9653,201,,,,,,,,
0,0.05,0.2270325,9670,201,0.2005684,9289,201,0.2690373,9670,201,,,,,,,,
0,0.05,0.2214357,9659,201,0.1337385,9347,201,0.2785111,9659,201,,,,,,,,
0,0.05,0.1962902,9690,201,0.1330255,9586,201,0.2409344,9689,201,,,,,,,,
0,0.05,0.2222253,9674,201,0.1597513,9333,201,0.2580468,9673,201,,,,,,,,
0,0.05,0.1934543,9684,201,0.1637071,9517,201,0.2527886,9684,201,,,,,,,,
0,0.05,0.2244049,9671,201,0.1338837,9239,201,0.2323624,9655,201,,,,,,,,
0,0.05,0.2225979,9682,201,0.1792279,9528,201,0.2559393,9682,201,,,,,,,,
0,0.05,0.2154068,9649,201,0.133465,8830,201,0.3101152,9648,201,,,,,,,,
0,0.05,0.2478431,9665,201,0.1317329,9331,201,0.2405714,9665,201,,,,,,,,
0,0.05,0.1957995,9675,201,0.1319895,9296,201,0.3003835,9669,201,,,,,,,,
0,0.05,0.2417203,9678,201,0.1455439,9546,201,0.2644777,9676,201,,,,,,,,
0,0.05,0.1917311,9675,201,0.1667869,9315,201,0.2616444,9659,201,,,,,,,,
0,0.05,0.1980755,9663,201,0.1288215,9118,201,0.2694956,9657,201,,,,,,,,
0,0.06,0.2104474,9561,201,0.1380172,9123,201,0.2599226,9559,201,,,,,,,,
0,0.06,0.1927008,9574,201,0.1278418,9228,201,0.2291268,9573,201,,,,,,,,
0,0.06,0.1844942,9575,201,0.1292275,9256,201,0.2297021,9564,201,,,,,,,,
0,0.06,0.188807,9569,201,0.1313831,9085,201,0.224462,9559,201,,,,,,,,
0,0.06,0.1996631,9545,201,0.1193645,8697,201,0.2221328,9540,201,,,,,,,,
0,0.06,0.2006918,9562,201,0.1244437,9101,201,0.2378934,9561,201,,,,,,,,
0,0.06,0.2125619,9569,201,0.1338174,9286,201,0.279846,9565,201,,,,,,,,
0,0.06,0.2263516,9524,201,0.1274324,8852,201,0.2509323,9497,201,,,,,,,,
0,0.06,0.1864204,9573,201,0.1274759,9104,201,0.2264641,9563,201,,,,,,,,
0,0.06,0.1923385,9548,201,0.1223138,9013,201,0.2272903,9546,201,,,,,,,,
0,0.06,0.2096415,9575,201,0.1445352,9254,201,0.2537021,9575,201,,,,,,,,
0,0.06,0.1990043,9570,201,0.128907,9352,201,0.2479466,9560,201,,,,,,,,
0,0.06,0.1952878,9552,201,0.1456185,8918,201,0.2382812,9551,201,,,,,,,,
0,0.06,0.1858505,9569,201,0.1261382,8996,201,0.2409109,9566,201,,,,,,,,
0,0.06,0.1849826,9571,201,0.1788613,9337,201,0.2248866,9570,201,,,,,,,,
0,0.06,0.1948484,9573,201,0.1319733,9294,201,0.2270144,9569,201,,,,,,,,
0,0.06,0.1929448,9559,201,0.1459345,9048,201,0.2281452,9553,201,,,,,,,,
0,0.06,0.1865945,9542,201,0.1204737,8655,201,0.2223159,9512,201,,,,,,,,
0,0.06,0.1864723,9556,201,0.126743,9025,201,0.2251192,9549,201,,,,,,,,
0,0.06,0.2239892,9565,201,0.1253974,9075,201,0.229173,9562,201,,,,,,,,
0,0.06,0.1818116,9564,201,0.136509,9118,201,0.2266823,9542,201,,,,,,,,
0,0.06,0.1955107,9563,201,0.1347779,9200,201,0.2316106,9550,201,,,,,,,,
0,0.06,0.1975471,9559,201,0.1354717,8986,201,0.2477639,9549,201,,,,,,,,
0,0.06,0.1958788,9565,201,0.1310013,9282,201,0.2592534,9563,201,,,,,,,,
0,0.06,0.1983928,9576,201,0.134468,9345,201,0.2456871,9573,201,,,,,,,,
0,0.06,0.1841178,9560,201,0.1341146,9225,201,0.2289218,9557,201,,,,,,,,
0,0.06,0.1848977,9564,201,0.1212206,9012,201,0.2197319,9558,201,,,,,,,,
0,0.06,0.1925565,9559,201,0.1234667,8924,201,0.2491761,9557,201,,,,,,,,
0,0.06,0.212404,9559,201,0.125077,9013,201,0.2579364,9559,201,,,,,,,,
0,0.06,0.1849826,9576,201,0.1542333,9353,201,0.2290128,9575,201,,,,,,,,
0,0.06,0.1867126,9567,201,0.1311436,9180,201,0.2224989,9561,201,,,,,,,,
0,0.06,0.1846389,9567,201,0.1374091,9259,201,0.2231781,9559,201,,,,,,,,
0,0.06,0.1832356,9558,201,0.1246057,8948,201,0.2473764,9553,201,,,,,,,,
0,0.06,0.1866429,9547,201,0.1236475,9025,201,0.2963082,9540,201,,,,,,,,
0,0.06,0.1957588,9582,201,0.1354534,9498,201,0.2450746,9575,201,,,,,,,,
0,0.06,0.1987201,9560,201,0.1373208,9123,201,0.2474063,9559,201,,,,,,,,
0,0.06,0.1958442,9544,201,0.1239953,9025,201,0.227493,9536,201,,,,,,,,
0,0.06,0.1814774,9550,201,0.1395989,8862,201,0.2219861,9539,201,,,,,,,,
0,0.06,0.1846683,9526,201,0.1211613,8516,201,0.2659312,9511,201,,,,,,,,
0,0.06,0.1941294,9573,201,0.1340431,9302,201,0.2372786,9564,201,,,,,,,,
0,0.06,0.1950433,9573,201,0.1410224,9280,201,0.2330799,9571,201,,,,,,,,
0,0.06,0.2096515,9569,201,0.1284861,9206,201,0.233456,9569,201,,,,,,,,
0,0.06,0.2058526,9554,201,0.1270842,8967,201,0.2227702,9548,201,,,,,,,,
0,0.06,0.2027736,9566,201,0.1315481,8755,201,0.2284646,9558,201,,,,,,,,
0,0.06,0.1845908,9566,201,0.1340228,9229,201,0.2246818,9566,201,,,,,,,,
0,0.06,0.1945892,9561,201,0.1478662,9050,201,0.2269818,9543,201,,,,,,,,
0,0.06,0.1930221,9558,201,0.1188263,8802,201,0.2227527,9553,201,,,,,,,,
0,0.06,0.1890508,9571,201,0.1314548,9215,201,0.2221312,9561,201,,,,,,,,
0,0.06,0.2065592,9556,201,0.1436241,9122,201,0.2267846,9555,201,,,,,,,,
0,0.06,0.1877392,9559,201,0.1245277,9045,201,0.222318,9543,201,,,,,,,,
0,0.06,0.1862733,9564,201,0.1317379,9256,201,0.2556942,9559,201,,,,,,,,
0,0.06,0.18981,9546,201,0.1201461,8713,201,0.274845,9540,201,,,,,,,,
0,0.06,0.1879386,9559,201,0.122782,8662,201,0.2481711,9555,201,,,,,,,,
0,0.06,0.1815928,9548,201,0.1250914,9061,201,0.230216,9536,201,,,,,,,,
0,0.06,0.2659307,9558,201,0.1150375,8749,201,0.2287255,9552,201,,,,,,,,
0,0.06,0.2086764,9571,201,0.1285944,9259,201,0.2400663,9552,201,,,,,,,,
0,0.06,0.2130682,9567,201,0.1356404,9250,201,0.2210929,9566,201,,,,,,,,
0,0.06,0.1924624,9563,201,0.1290604,9133,201,0.2209995,9562,201,,,,,,,,
0,0.06,0.1859498,9552,201,0.1222036,8782,201,0.2213964,9550,201,,,,,,,,
0,0.06,0.190568,9559,201,0.1234881,8906,201,0.2243356,9558,201,,,,,,,,
0,0.06,0.186,9569,201,0.1482822,9184,201,0.2497875,9556,201,,,,,,,,
0,0.06,0.1819138,9583,201,0.1350969,9553,201,0.2280817,9583,201,,,,,,,,
0,0.06,0.1847797,9576,201,0.1406074,9187,201,0.2702262,9571,201,,,,,,,,
0,0.06,0.1931114,9574,201,0.1326843,9152,201,0.2445507,9573,201,,,,,,,,
0,0.06,0.2124189,9545,201,0.123106,9050,201,0.2365672,9534,201,,,,,,,,
0,0.06,0.1847847,9569,201,0.1278654,9192,201,0.2276237,9568,201,,,,,,,,
0,0.06,0.1820454,9547,201,0.1250119,8972,201,0.2266659,9514,201,,,,,,,,
0,0.06,0.1849645,9576,201,0.1497769,9405,201,0.2211146,9575,201,,,,,,,,
0,0.06,0.1898862,9546,201,0.121678,8850,201,0.2251843,9543,201,,,,,,,,
0,0.06,0.1877631,9575,201,0.1397134,9450,201,0.2347383,9574,201,,,,,,,,
0,0.06,0.1883511,9552,201,0.1372667,9136,201,0.2264545,9527,201,,,,,,,,
0,0.06,0.1903189,9553,201,0.1141569,8589,201,0.2251086,9538,201,,,,,,,,
0,0.06,0.1898607,9580,201,0.1397831,9412,201,0.223266,9577,201,,,,,,,,
0,0.06,0.1837438,9559,201,0.1249166,8890,201,0.2222137,9549,201,,,,,,,,
0,0.06,0.182038,9569,201,0.2010466,9214,201,0.2211967,9566,201,,,,,,,,
0,0.06,0.1859562,9565,201,0.1282522,9190,201,0.2266612,9555,201,,,,,,,,
0,0.06,0.2017195,9566,201,0.1284518,9210,201,0.231073,9553,201,,,,,,,,
0,0.06,0.1843355,9542,201,0.1237465,8833,201,0.2255427,9537,201,,,,,,,,
0,0.06,0.2134716,9570,201,0.1277286,9104,201,0.2538484,9562,201,,,,,,,,
0,0.06,0.2030516,9555,201,0.1289489,9241,201,0.2345037,9553,201,,,,,,,,
0,0.06,0.1870799,9562,201,0.1283154,9173,201,0.2225355,9562,201,,,,,,,,
0,0.06,0.2041974,9574,201,0.1326606,9301,201,0.224109,9572,201,,,,,,,,
0,0.06,0.1908467,9543,201,0.1385864,8892,201,0.2223138,9533,201,,,,,,,,
0,0.06,0.1892609,9565,201,0.141938,9163,201,0.2415757,9565,201,,,,,,,,
0,0.06,0.1825519,9545,201,0.1108796,8562,201,0.2400224,9527,201,,,,,,,,
0,0.06,0.1884799,9556,201,0.1365325,8986,201,0.2305447,9547,201,,,,,,,,
0,0.06,0.2054667,9532,201,0.1167577,8796,201,0.2277991,9526,201,,,,,,,,
0,0.06,0.190349,9573,201,0.1463698,9296,201,0.2242211,9573,201,,,,,,,,
0,0.06,0.1837931,9569,201,0.1288161,9280,201,0.2281583,9562,201,,,,,,,,
0,0.06,0.1852358,9577,201,0.1291037,9278,201,0.2250489,9573,201,,,,,,,,
0,0.06,0.185083,9566,201,0.1245738,9153,201,0.2256924,9558,201,,,,,,,,
0,0.06,0.1858384,9581,201,0.1405103,9409,201,0.2421642,9579,201,,,,,,,,
0,0.06,0.1887866,9567,201,0.1331503,9273,201,0.2373103,9565,201,,,,,,,,
0,0.06,0.200837,9563,201,0.1483023,9101,201,0.221058,9548,201,,,,,,,,
0,0.06,0.1867571,9568,201,0.1291667,9255,201,0.2223499,9558,201,,,,,,,,
